,player,team,beta_yards
235,J.Johnson,LV,4.992902645485114
236,M.Hollins,LV,46.129626909456164
237,A.Abdullah,LV,15.398102603620405
238,F.Moreau,LV,25.515081364455654
239,K.Cole,LV,11.168692055117043
240,J.Horsted,LV,5.530699306197244
241,A.Ingold,MIA,11.147246799195797
242,C.Wilson,MIA,14.57416081811187
243,D.Smythe,MIA,7.214497172320728
244,J.Waddle,MIA,67.59295527005169
245,M.Gesicki,MIA,9.634561797765413
246,R.Mostert,MIA,11.321800976486104
247,T.Hill,MIA,115.15134995448085
248,T.Sherfield,MIA,35.41800867206508
249,R.Cracraft,MIA,16.834800398885882
250,J.Wilson,MIA,8.947778288615044
251,A.Thielen,MIN,47.64112700827941
252,C.Ham,MIN,5.6750996668156635
253,D.Cook,MIN,18.55571574453812
254,J.Jefferson,MIN,75.1148719922803
255,J.Mundt,MIN,7.790703061526659
256,K.Osborn,MIN,26.98349495831343
257,A.Mattison,MIN,6.382383971777533
258,I.Smith,MIN,31.886153299037368
259,J.Reagor,MIN,10.852009897280896
260,D.Harris,NE,10.97270545118238
261,D.Parker,NE,29.330716866658204
262,H.Henry,NE,30.248580483661325
263,J.Meyers,NE,44.30419007393031
264,J.Smith,NE,11.355343965341698
265,K.Bourne,NE,24.199070669311936
266,N.Agholor,NE,35.96832750693237
267,R.Stevenson,NE,36.70594970710971
268,T.Thornton,NE,21.24086473712397
269,Ma.Jones,NE,8.330566078323649
270,A.Kamara,NO,28.65925992454156
271,C.Olave,NO,58.119633530301094
272,J.Johnson,NO,22.472452063860803
273,J.Landry,NO,26.26005940462509
274,M.Ingram,NO,13.541866007775878
275,T.Hill,NO,14.073459014907746
276,A.Prentice,NO,4.548942117355982
277,A.Trautman,NO,15.387299620339913
278,M.Callaway,NO,17.373730774101272
279,T.Smith,NO,6.939140733803955
280,K.White,NO,5.634396655850599
281,R.Shaheed,NO,23.75300352862687
282,D.Washington,NO,4.548942117355982
283,C.Myarick,NYG,5.727222463773414
284,K.Golladay,NYG,6.045856280684047
285,R.James,NYG,27.49277930846694
286,S.Barkley,NYG,18.23790063097947
287,W.Robinson,NYG,47.859419956613635
288,D.Bellinger,NYG,21.43761380493881
289,D.Sills,NYG,12.197256406708549
290,T.Hudson,NYG,12.449864376511437
291,D.Slayton,NYG,60.60019020354333
292,M.Breida,NYG,11.859577927348997
293,M.Johnson,NYG,7.83730531138875
294,G.Brightwell,NYG,9.617070842138263
295,B.Berrios,NYJ,13.611290508879488
296,Br.Hall,NYJ,19.78148687424491
297,C.Davis,NYJ,25.879122597501098
298,E.Moore,NYJ,32.89701833892343
299,G.Wilson,NYJ,62.05516743126704
300,Mi.Carter,NYJ,21.540210543556505
301,T.Conklin,NYJ,34.5946480917793
302,J.Smith,NYJ,6.817380539316379
303,T.Johnson,NYJ,14.474733828823013
304,C.Uzomah,NYJ,14.27738043442589
305,Z.Wilson,NYJ,4.548942117355982
306,D.Mims,NYJ,27.305033247597354
307,A.Brown,PHI,54.71173463469648
308,D.Goedert,PHI,54.99759164784089
309,K.Gainwell,PHI,11.956481261192845
310,M.Sanders,PHI,15.252210039666691
311,Z.Pascal,PHI,11.828919576137924
312,B.Scott,PHI,5.614804899689888
313,D.Smith,PHI,59.953496840200586
314,Q.Watkins,PHI,32.57935115533885
315,G.Calcaterra,PHI,13.50277480563298
316,J.Stoll,PHI,16.20794126226611
317,D.Johnson,PIT,49.6475448639234
318,G.Pickens,PIT,33.12533400703836
319,N.Harris,PIT,16.38898844829081
320,P.Freiermuth,PIT,50.015386720539865
321,Z.Gentry,PIT,6.349435161460864
322,J.Warren,PIT,15.413500647106522
323,Co.Heyward,PIT,7.892841543098771
324,D.Watt,PIT,4.754210385045806
325,M.Boykin,PIT,4.548942117355982
326,S.Sims,PIT,15.367942854288913
327,G.Olszewski,PIT,9.707268702858707
328,C.Parkinson,SEA,11.908235639801266
329,D.Eskridge,SEA,8.815968555513562
330,D.Metcalf,SEA,76.5719696531545
331,M.Goodwin,SEA,32.760143449502664
332,N.Fant,SEA,25.127477590938902
333,T.Lockett,SEA,65.48932970836483
334,W.Dissly,SEA,21.623787513873072
335,K.Walker,SEA,11.477954738194319
336,T.Homer,SEA,13.740000081976408
337,D.Dallas,SEA,6.382383971777533
338,P.Hart,SEA,4.672596161739815
339,B.Aiyuk,SF,50.85086321624954
340,D.Samuel,SF,48.20080470071917
341,J.Jennings,SF,23.486876354871708
342,R.Dwelley,SF,6.435773993790247
343,R.McCloud,SF,11.148471354898193
344,T.Kroft,SF,6.590345362466372
345,G.Kittle,SF,31.287792614778777
346,K.Juszczyk,SF,12.312460612908572
347,D.Gray,SF,6.267098973705372
348,C.Brate,TB,28.77395253000176
349,C.Godwin,TB,69.24637294554697
350,J.Jones,TB,39.56599756886112
351,L.Fournette,TB,27.12795161745093
352,M.Evans,TB,55.34545583062419
353,R.Gage,TB,20.847725678493045
354,R.White,TB,25.731580357994496
355,B.Perriman,TB,5.058361455181779
356,C.Otton,TB,27.9437545377547
357,S.Miller,TB,16.695770770317218
358,J.Darden,TB,5.214556859473263
359,K.Rudolph,TB,4.894250375727964
360,K.Kieft,TB,12.009085124369284
361,A.Hooper,TEN,35.56469610092446
362,C.Hollister,TEN,5.166140834512408
363,C.Okonkwo,TEN,31.795346934874807
364,D.Hilliard,TEN,9.969401836365416
365,G.Swaim,TEN,4.672596161739815
366,N.Westbrook-Ikhine,TEN,31.404095608030538
367,R.Woods,TEN,36.881092128095915
368,T.Burks,TEN,34.0310830093877
369,H.Haskins,TEN,4.672596161739815
370,D.Henry,TEN,23.7997015796098
371,A.Gibson,WAS,21.850394765013544
372,A.Rogers,WAS,7.707126091210092
373,C.Samuel,WAS,28.86091933069337
374,J.Dotson,WAS,27.523738330893845
375,J.McKissic,WAS,18.649785048298014
376,L.Thomas,WAS,19.21173598178549
377,T.McLaurin,WAS,74.04465789554061
378,D.Milne,WAS,4.894250375727964
379,J.Bates,WAS,8.541324376621443
380,D.Brown,WAS,6.335640613651344
381,C.Sims,WAS,10.751582008733092
382,C.Turner,WAS,5.21206548928661
383,B.Robinson,WAS,10.259481232970835
