receiver_player_name,posteam,week,week#,targets,complete_pass,yards_gained,air_yards,xYards,cp,implied_posteam_total,goal_to_go,qb_hit,middle,yards_after_catch,xyac_mean_yardage,team_attempts,team_air_yards,szn,target_week
J.McKinnon,KC,10,10,8,6.0,56.0,27.0,57.436870154539896,6.030516684055328,30.75,0,1.0,3,44.0,39.15940075121759,35,258.0,2022,11
J.Smith-Schuster,KC,10,10,4,2.0,33.0,46.0,33.19968526678121,2.263917893171311,30.75,0,1.0,2,3.0,9.39345003231575,35,258.0,2022,11
Ju.Watson,KC,10,10,1,1.0,12.0,12.0,9.617628397436748,0.644663989543915,30.75,0,0.0,0,0.0,3.73892909358256,35,258.0,2022,11
K.Toney,KC,10,10,5,4.0,57.0,35.0,35.25214358043546,3.49672618508339,30.75,1,0.0,0,31.0,17.67571234782372,35,258.0,2022,11
M.Valdes-Scantling,KC,10,10,4,3.0,60.0,70.0,36.855336654688884,1.969723820686339,30.75,0,1.0,0,4.0,11.82513954452588,35,258.0,2022,11
N.Gray,KC,10,10,2,2.0,20.0,15.0,9.833525402487133,0.9530854523181911,30.75,0,1.0,0,5.0,5.38143343768752,35,258.0,2022,11
S.Moore,KC,10,10,1,1.0,6.0,3.0,6.538648733064038,0.779665768146515,30.75,0,0.0,0,3.0,4.71667149768473,35,258.0,2022,11
T.Kelce,KC,10,10,7,6.0,81.0,48.0,58.43265196381429,4.971715033054352,30.75,1,0.0,2,39.0,25.260918628737265,35,258.0,2022,11
Al.Robinson,LA,1,1,2,1.0,12.0,28.0,13.110400017682615,0.8856329917907719,25.25,0,0.0,0,0.0,2.77920034428826,41,239.0,2022,2
B.Powell,LA,1,1,1,1.0,10.0,3.0,6.119542541833538,0.824236392974854,25.25,0,0.0,0,7.0,4.84194770942122,41,239.0,2022,2
B.Skowronek,LA,1,1,6,4.0,25.0,66.0,48.841215935343435,4.314260095357894,25.25,0,0.0,1,9.0,19.05499848074397,41,239.0,2022,2
C.Kupp,LA,1,1,15,13.0,128.0,116.0,111.36560494122874,10.147435903549194,25.25,1,4.0,2,57.0,68.73850721848432,41,239.0,2022,2
D.Henderson,LA,1,1,5,5.0,26.0,2.0,27.725505519702388,3.849919259548187,25.25,0,2.0,3,24.0,35.99139756133806,41,239.0,2022,2
T.Higbee,LA,1,1,11,5.0,39.0,19.0,63.20336218383399,8.431637823581696,25.25,0,2.0,3,27.0,28.84810981786723,41,239.0,2022,2
Al.Robinson,LA,2,2,5,4.0,53.0,39.0,33.27079464452772,3.289197623729707,28.5,2,0.0,1,15.0,11.65228590393235,35,249.0,2022,3
B.Powell,LA,2,2,1,1.0,6.0,6.0,7.407433377724261,0.789288461208344,28.5,0,0.0,0,0.0,3.45095767060411,35,249.0,2022,3
B.Skowronek,LA,2,2,3,2.0,16.0,28.0,26.605906645466135,2.120978772640228,28.5,0,0.0,0,12.0,11.73691345503903,35,249.0,2022,3
C.Akers,LA,2,2,3,2.0,18.0,10.0,16.564108111985117,2.168617099523544,28.5,1,0.0,0,18.0,13.46211476257303,35,249.0,2022,3
C.Kupp,LA,2,2,14,11.0,108.0,109.0,98.01695353972934,9.472618371248243,28.5,3,2.0,2,37.0,41.0725156974513,35,249.0,2022,3
T.Higbee,LA,2,2,9,7.0,71.0,57.0,57.134705317832385,6.400795131921769,28.5,3,0.0,3,40.0,30.64311206739513,35,249.0,2022,3
Al.Robinson,LA,3,3,5,2.0,23.0,37.0,26.38915490872104,2.74633139371872,26.25,2,1.0,1,9.0,7.075783923181,25,220.0,2022,4
B.Powell,LA,3,3,3,3.0,27.0,-9.0,13.299514262708094,2.649718165397644,26.25,1,0.0,1,36.0,23.91780906382337,25,220.0,2022,4
B.Skowronek,LA,3,3,4,4.0,66.0,31.0,33.440624300902606,2.877150595188141,26.25,0,0.0,0,35.0,20.63145383188385,25,220.0,2022,4
C.Kupp,LA,3,3,6,4.0,44.0,101.0,59.620847375810754,3.255077064037324,26.25,0,2.0,3,17.0,22.21006354675047,25,220.0,2022,4
K.Blanton,LA,3,3,1,1.0,28.0,6.0,5.923709455331675,0.607546806335449,26.25,0,1.0,1,22.0,4.42211685995426,25,220.0,2022,4
T.Higbee,LA,3,3,4,4.0,61.0,0.0,24.97789273318612,3.32006174325943,26.25,0,0.0,0,61.0,32.87652088281182,25,220.0,2022,4
Al.Robinson,LA,4,4,6,2.0,7.0,81.0,44.81959147362981,3.0297089517116538,20.5,1,0.0,0,0.0,8.836538241026581,48,244.0,2022,5
B.Skowronek,LA,4,4,3,2.0,33.0,31.0,26.45539006813783,2.003437221050262,20.5,0,0.0,2,7.0,8.69801885001652,48,244.0,2022,5
C.Kupp,LA,4,4,19,14.0,122.0,89.0,114.65399574515156,13.168835729360582,20.5,1,2.0,4,67.0,77.08747858494463,48,244.0,2022,5
D.Henderson,LA,4,4,4,3.0,12.0,-13.0,19.16145534142657,3.1617093682289132,20.5,0,1.0,0,20.0,25.64942705746216,48,244.0,2022,5
K.Blanton,LA,4,4,1,1.0,7.0,6.0,8.067211826206632,0.788620591163635,20.5,0,0.0,1,1.0,4.34209434950026,48,244.0,2022,5
T.Higbee,LA,4,4,14,10.0,73.0,52.0,76.11799410471654,9.84563347697258,20.5,2,2.0,3,44.0,51.35662564394443,48,244.0,2022,5
Al.Robinson,LA,5,5,5,3.0,12.0,36.0,28.436299362438554,3.066085249185562,23.75,1,2.0,1,10.0,21.37694402849593,42,340.0,2022,6
B.Skowronek,LA,5,5,8,6.0,41.0,34.0,51.45996701775852,6.196833670139313,23.75,0,0.0,2,20.0,32.61311783699052,42,340.0,2022,6
C.Kupp,LA,5,5,10,7.0,125.0,77.0,76.44832079541575,7.240995109081268,23.75,0,1.0,0,89.0,36.55660861977957,42,340.0,2022,6
D.Henderson,LA,5,5,5,4.0,30.0,29.0,32.16183496621482,3.639389485120774,23.75,0,1.0,0,35.0,32.23510332181468,42,340.0,2022,6
J.Gervase,LA,5,5,1,1.0,12.0,6.0,8.13126527519463,0.742499589920044,23.75,0,0.0,1,6.0,4.55602296307916,42,340.0,2022,6
T.Atwell,LA,5,5,2,1.0,54.0,96.0,33.02255222842226,0.638702780008316,23.75,0,1.0,1,1.0,5.59261670286651,42,340.0,2022,6
T.Higbee,LA,5,5,10,7.0,46.0,37.0,62.805260533603395,7.710567951202395,23.75,0,1.0,1,17.0,32.9953657776714,42,340.0,2022,6
Al.Robinson,LA,6,6,6,5.0,63.0,55.0,46.04527040140387,3.71985286474228,25.75,2,0.0,2,11.0,16.369329497829312,31,146.0,2022,7
B.Powell,LA,6,6,5,4.0,27.0,22.0,27.37169500421524,3.6301035284996033,25.75,1,1.0,1,25.0,23.93062567841845,31,146.0,2022,7
B.Skowronek,LA,6,6,5,5.0,40.0,26.0,39.91016060626879,4.001671314239502,25.75,0,0.0,1,14.0,27.52658503999556,31,146.0,2022,7
C.Kupp,LA,6,6,8,7.0,80.0,37.0,60.196098203762055,6.324254810810089,25.75,0,0.0,0,50.0,42.3528110491097,31,146.0,2022,7
D.Henderson,LA,6,6,3,2.0,9.0,3.0,15.977556332269259,2.46503758430481,25.75,0,0.0,1,12.0,15.30180616753937,31,146.0,2022,7
M.Brown,LA,6,6,1,1.0,13.0,-5.0,5.496802820747618,0.888278663158417,25.75,0,0.0,0,18.0,11.4351838168222,31,146.0,2022,7
R.Rivers,LA,6,6,1,1.0,14.0,-4.0,4.797801175752503,0.887700021266937,25.75,0,0.0,0,18.0,9.93357974026003,31,146.0,2022,7
T.Higbee,LA,6,6,2,1.0,7.0,12.0,14.21689929542923,1.508226454257965,25.75,0,0.0,0,5.0,5.50771465817525,31,146.0,2022,7
Al.Robinson,LA,8,8,7,5.0,54.0,59.0,44.197073533946224,4.519696503877639,20.5,2,2.0,3,8.0,20.94283595987508,32,138.0,2022,9
B.Skowronek,LA,8,8,1,1.0,10.0,6.0,6.712568341931977,0.767802000045776,20.5,0,0.0,0,4.0,4.27640623145271,32,138.0,2022,9
C.Kupp,LA,8,8,12,8.0,79.0,92.0,83.51138997053658,8.204769104719162,20.5,1,1.0,2,25.0,46.40797818182182,32,138.0,2022,9
D.Henderson,LA,8,8,2,2.0,14.0,4.0,11.491517383588533,1.681052029132843,20.5,0,0.0,1,10.0,11.33795006824948,32,138.0,2022,9
R.Rivers,LA,8,8,4,4.0,15.0,-22.0,17.071212867128594,3.5075239539146432,20.5,0,0.0,0,37.0,43.89890602837116,32,138.0,2022,9
T.Higbee,LA,8,8,6,2.0,15.0,-1.0,33.51813568227924,5.068288207054138,20.5,0,0.0,0,15.0,14.296954860779781,32,138.0,2022,9
Al.Robinson,LA,9,9,5,3.0,24.0,42.0,35.65903802535302,3.084715992212296,20.0,1,1.0,1,1.0,12.73963710275711,26,244.0,2022,10
B.Powell,LA,9,9,1,1.0,4.0,-6.0,5.126878127035574,0.871814608573914,20.0,0,0.0,0,10.0,10.8123063564926,26,244.0,2022,10
C.Kupp,LA,9,9,9,8.0,127.0,64.0,64.73895885661298,6.367172330617906,20.0,0,0.0,1,75.0,60.973266423665365,26,244.0,2022,10
M.Brown,LA,9,9,1,1.0,10.0,-1.0,3.4783840741854153,0.577445864677429,20.0,0,1.0,0,11.0,7.80537002398341,26,244.0,2022,10
Al.Robinson,LA,10,10,6,4.0,44.0,64.0,49.58251812844435,3.969567686319352,20.75,0,1.0,1,6.0,14.05186759115167,37,244.0,2022,11
B.Hopkins,LA,10,10,2,1.0,11.0,16.0,16.0242915828157,1.502763211727143,20.75,0,0.0,1,7.0,3.2128936527879,37,244.0,2022,11
B.Skowronek,LA,10,10,7,2.0,14.0,50.0,49.94761265869771,4.892009615898132,20.75,0,2.0,2,8.0,9.980504284161729,37,244.0,2022,11
C.Kupp,LA,10,10,5,3.0,-1.0,19.0,34.48777369660185,3.854061186313629,20.75,0,1.0,1,5.0,27.42911893573182,37,244.0,2022,11
D.Henderson,LA,10,10,1,1.0,11.0,2.0,5.616167743652516,0.80903685092926,20.75,0,0.0,0,9.0,5.6012780888268,37,244.0,2022,11
K.Williams,LA,10,10,3,3.0,30.0,9.0,16.78129052157399,2.023289293050766,20.75,0,1.0,1,21.0,16.01785205642227,37,244.0,2022,11
T.Higbee,LA,10,10,8,8.0,73.0,23.0,43.55316856248057,6.053952455520632,20.75,0,3.0,2,50.0,43.44869685463344,37,244.0,2022,11
V.Jefferson,LA,10,10,3,3.0,27.0,23.0,20.862690508009912,1.91236636042595,20.75,1,1.0,1,4.0,8.501812091955799,37,244.0,2022,11
A.Ekeler,LAC,1,1,4,4.0,36.0,-3.0,24.110225381207336,3.351583540439605,28.0,0,0.0,0,39.0,31.07011072892785,34,235.0,2022,2
D.Carter,LAC,1,1,4,3.0,64.0,77.0,47.156115268362086,2.182448983192443,28.0,0,0.0,2,5.0,15.132544713735069,34,235.0,2022,2
G.Everett,LAC,1,1,4,3.0,54.0,30.0,25.467290961486288,2.54728925228119,28.0,1,1.0,1,24.0,9.59310327807906,34,235.0,2022,2
J.Kelley,LAC,1,1,2,2.0,14.0,7.0,12.773267256001187,1.616436243057251,28.0,0,0.0,0,7.0,8.81353840400698,34,235.0,2022,2
J.Palmer,LAC,1,1,4,3.0,5.0,10.0,21.842244283382477,2.520482152700423,28.0,0,2.0,0,8.0,26.577090942671923,34,235.0,2022,2
K.Allen,LAC,1,1,4,4.0,66.0,52.0,40.70500155831117,2.604089498519898,28.0,0,0.0,0,14.0,21.63808767561569,34,235.0,2022,2
M.Williams,LAC,1,1,4,2.0,10.0,14.0,28.25485782074861,3.1748766899108887,28.0,0,0.0,1,9.0,13.63999259629781,34,235.0,2022,2
T.McKitty,LAC,1,1,4,3.0,24.0,14.0,25.33370036945515,3.169634580612183,28.0,1,0.0,2,13.0,14.206994101434251,34,235.0,2022,2
Z.Horvath,LAC,1,1,2,2.0,6.0,5.0,7.632583992668884,1.456741988658905,28.0,1,0.0,0,1.0,4.34820969680732,34,235.0,2022,2
A.Ekeler,LAC,2,2,10,9.0,55.0,-25.0,46.188878067963245,7.976802945137024,24.25,2,1.0,0,80.0,75.52852436986718,46,225.0,2022,3
D.Carter,LAC,2,2,3,3.0,55.0,32.0,25.54537272094945,1.917465955018997,24.25,0,0.0,1,23.0,20.39663000415018,46,225.0,2022,3
G.Everett,LAC,2,2,10,6.0,71.0,36.0,56.20808919044024,6.98301324248314,24.25,1,2.0,1,49.0,29.29184535606329,46,225.0,2022,3
J.Kelley,LAC,2,2,2,1.0,3.0,-1.0,11.117066941244587,1.599783182144165,24.25,0,0.0,0,3.0,6.71343936288031,46,225.0,2022,3
J.Palmer,LAC,2,2,8,4.0,30.0,49.0,50.83637008357877,5.032287120819091,24.25,2,1.0,2,13.0,16.7298048442899,46,225.0,2022,3
M.Williams,LAC,2,2,10,8.0,113.0,134.0,81.56736188244872,5.538985818624495,24.25,0,0.0,0,7.0,24.01490857890166,46,225.0,2022,3
S.Michel,LAC,2,2,1,1.0,6.0,3.0,6.26589243544801,0.797848641872406,24.25,0,0.0,1,3.0,5.09608665751148,46,225.0,2022,3
Z.Horvath,LAC,2,2,2,1.0,1.0,-3.0,4.195238043332294,1.227243661880493,24.25,1,1.0,0,0.0,0.0,46,225.0,2022,3
A.Ekeler,LAC,3,3,8,8.0,48.0,-14.0,45.39612075006741,6.708835840225219,26.25,0,1.0,1,62.0,69.65633796542541,41,349.0,2022,4
D.Carter,LAC,3,3,4,3.0,31.0,25.0,24.503508477687806,2.7052593231201167,26.25,0,0.0,1,17.0,12.8531437914935,41,349.0,2022,4
G.Everett,LAC,3,3,6,2.0,25.0,74.0,68.12005831236641,4.251798450946807,26.25,0,0.0,3,10.0,9.79450787662063,41,349.0,2022,4
J.Guyton,LAC,3,3,3,2.0,64.0,87.0,37.061412079146386,1.50393682718277,26.25,0,0.0,2,7.0,13.65196527542139,41,349.0,2022,4
J.Kelley,LAC,3,3,2,2.0,6.0,-12.0,8.328570625536152,1.672642886638641,26.25,0,0.0,0,18.0,20.86132816231108,41,349.0,2022,4
J.Palmer,LAC,3,3,9,6.0,99.0,66.0,57.91131002561297,5.800313204526902,26.25,0,3.0,0,52.0,21.7696329862083,41,349.0,2022,4
M.Williams,LAC,3,3,6,1.0,15.0,109.0,57.661474298508224,2.942179664969445,26.25,0,0.0,0,0.0,0.0,41,349.0,2022,4
S.Michel,LAC,3,3,2,1.0,9.0,8.0,13.794663224583337,1.6424810290336609,26.25,0,0.0,1,7.0,6.10445541609079,41,349.0,2022,4
A.Ekeler,LAC,4,4,7,6.0,49.0,-1.0,38.72310131202721,5.549627423286439,25.25,0,0.0,0,54.0,42.28225573187224,37,277.0,2022,5
D.Carter,LAC,4,4,3,2.0,16.0,26.0,19.761419331617958,1.9451439380645752,25.25,0,0.0,1,3.0,9.03722231303982,37,277.0,2022,5
G.Everett,LAC,4,4,6,5.0,61.0,61.0,50.38830233465808,3.888591647148134,25.25,0,0.0,3,8.0,16.308375038395752,37,277.0,2022,5
J.Palmer,LAC,4,4,1,1.0,25.0,23.0,15.284890966713435,0.478936761617661,25.25,0,0.0,0,2.0,6.99917733608163,37,277.0,2022,5
M.Bandy,LAC,4,4,2,2.0,49.0,43.0,25.398127115242094,0.9020375311374671,25.25,0,0.0,0,6.0,12.046804304292891,37,277.0,2022,5
M.Williams,LAC,4,4,11,7.0,120.0,122.0,91.45600876871167,6.788432985544204,25.25,0,0.0,3,67.0,29.84184286001983,37,277.0,2022,5
S.Michel,LAC,4,4,3,3.0,16.0,-3.0,18.847622849609657,2.585824429988862,25.25,0,0.0,1,19.0,24.29431157051293,37,277.0,2022,5
T.McKitty,LAC,4,4,1,1.0,4.0,2.0,6.441840606538623,0.832200288772583,25.25,0,0.0,1,2.0,5.74920083735196,37,277.0,2022,5
A.Ekeler,LAC,5,5,4,4.0,26.0,-18.0,13.535189886966226,3.168824017047883,24.0,1,1.0,0,44.0,36.48885759383116,33,177.0,2022,6
D.Carter,LAC,5,5,2,2.0,9.0,2.0,9.541005183452103,1.543032109737396,24.0,1,0.0,0,7.0,10.31107585909194,33,177.0,2022,6
G.Everett,LAC,5,5,3,1.0,2.0,24.0,24.22152475442031,2.061105549335481,24.0,1,0.0,0,0.0,4.6265023619053,33,177.0,2022,6
J.Kelley,LAC,5,5,2,2.0,33.0,-1.0,11.447514028224928,1.681135535240173,24.0,0,0.0,0,34.0,15.15255479342887,33,177.0,2022,6
J.Palmer,LAC,5,5,6,3.0,24.0,44.0,39.131049011782636,3.76762792468071,24.0,1,0.0,0,9.0,11.65285239792866,33,177.0,2022,6
M.Williams,LAC,5,5,13,10.0,134.0,117.0,90.77859414410612,7.96192887425423,24.0,0,1.0,0,51.0,51.21701342199959,33,177.0,2022,6
A.Ekeler,LAC,6,6,16,10.0,47.0,5.0,92.00964014409622,12.47572147846222,24.5,0,2.0,6,65.0,88.07740534975902,55,283.0,2022,7
D.Carter,LAC,6,6,5,3.0,17.0,23.0,32.12636075358489,3.916210949420929,24.5,0,0.0,1,3.0,12.72836233252746,55,283.0,2022,7
D.Parham,LAC,6,6,3,3.0,53.0,42.0,29.320152201042895,1.854659527540207,24.5,0,1.0,0,11.0,11.16708286377253,55,283.0,2022,7
G.Everett,LAC,6,6,7,5.0,29.0,18.0,45.855283014089196,5.60904949903488,24.5,0,0.0,2,24.0,31.2247017274276,55,283.0,2022,7
J.Palmer,LAC,6,6,12,9.0,57.0,49.0,73.71891875770554,8.803114712238312,24.5,0,2.0,2,31.0,50.178533001635515,55,283.0,2022,7
M.Bandy,LAC,6,6,2,1.0,4.0,40.0,18.167748066199,1.049274444580078,24.5,0,0.0,0,0.0,4.00253138324479,55,283.0,2022,7
M.Williams,LAC,6,6,6,2.0,17.0,101.0,49.27364793928484,3.056677252054214,24.5,0,1.0,0,5.0,6.3676194083236695,55,283.0,2022,7
S.Michel,LAC,6,6,3,3.0,14.0,5.0,18.124312154246073,2.373778522014618,24.5,0,0.0,1,9.0,17.80191493035818,55,283.0,2022,7
Z.Horvath,LAC,6,6,1,1.0,0.0,0.0,5.715095646075871,0.765345752239227,24.5,0,0.0,0,0.0,6.82205552468076,55,283.0,2022,7
A.Ekeler,LAC,7,7,12,12.0,96.0,5.0,62.660693756616936,9.228636801242828,28.5,2,2.0,2,91.0,76.12662682837983,51,310.0,2022,8
D.Carter,LAC,7,7,7,3.0,37.0,71.0,60.93278609996548,4.43672388792038,28.5,0,1.0,2,9.0,12.59641846637534,51,310.0,2022,8
G.Everett,LAC,7,7,9,5.0,63.0,80.0,73.24081239265655,5.909052371978759,28.5,2,1.0,2,30.0,24.75428396053758,51,310.0,2022,8
J.Herbert,LAC,7,7,1,1.0,-8.0,-8.0,2.6950397899342957,0.678643763065338,28.5,0,0.0,1,0.0,11.9161575378239,51,310.0,2022,8
J.Moore,LAC,7,7,2,1.0,5.0,24.0,14.039305905936333,1.199334532022476,28.5,0,0.0,0,0.0,3.86433863925049,51,310.0,2022,8
K.Allen,LAC,7,7,2,2.0,11.0,5.0,12.605455955704018,1.5344362258911128,28.5,0,0.0,0,6.0,10.3990663270597,51,310.0,2022,8
M.Bandy,LAC,7,7,6,1.0,-5.0,30.0,45.96302381720497,4.408001065254211,28.5,0,0.0,0,0.0,10.7818060730206,51,310.0,2022,8
M.Williams,LAC,7,7,9,7.0,86.0,98.0,75.54727793889325,5.955246150493624,28.5,0,1.0,4,49.0,36.37272150583884,51,310.0,2022,8
S.Michel,LAC,7,7,3,1.0,8.0,5.0,16.78735887779897,2.2305020093917847,28.5,0,1.0,0,8.0,7.13412262112252,51,310.0,2022,8
A.Ekeler,LAC,9,9,8,7.0,24.0,-10.0,38.36516241704352,6.350234866142275,26.0,2,0.0,0,28.0,41.701448214385934,43,241.0,2022,10
D.Carter,LAC,9,9,6,5.0,53.0,71.0,49.04108066605812,3.874593615531923,26.0,0,0.0,1,25.0,19.2297787736461,43,241.0,2022,10
G.Everett,LAC,9,9,8,5.0,36.0,40.0,56.04935418132701,5.543733149766922,26.0,0,0.0,1,24.0,33.27869224682945,43,241.0,2022,10
J.Palmer,LAC,9,9,10,8.0,106.0,96.0,88.5592035138774,6.665369153022765,26.0,0,1.0,3,27.0,36.04505029123538,43,241.0,2022,10
M.Bandy,LAC,9,9,8,5.0,26.0,46.0,61.05181495590999,6.041997820138932,26.0,0,0.0,1,15.0,26.211347131946248,43,241.0,2022,10
A.Ekeler,LAC,10,10,12,8.0,39.0,-15.0,55.45955107359271,9.425738811492922,18.5,1,2.0,1,43.0,51.8807981412028,35,197.0,2022,11
D.Carter,LAC,10,10,4,4.0,64.0,49.0,24.645090597923797,2.230595290660859,18.5,0,1.0,1,15.0,17.59065402639683,35,197.0,2022,11
G.Everett,LAC,10,10,2,2.0,23.0,13.0,10.747142635893184,1.1895958483219151,18.5,0,1.0,0,10.0,9.02227093663533,35,197.0,2022,11
J.Palmer,LAC,10,10,8,3.0,44.0,105.0,63.41351897170607,4.173167556524277,18.5,0,2.0,1,9.0,11.88369528247131,35,197.0,2022,11
R.Rodgers,LAC,10,10,1,1.0,4.0,1.0,5.420037969807277,0.787096083164215,18.5,0,0.0,0,3.0,6.2537625685145,35,197.0,2022,11
T.McKitty,LAC,10,10,6,3.0,21.0,32.0,32.02828881773268,4.127222448587419,18.5,1,0.0,0,15.0,18.31624431011732,35,197.0,2022,11
Z.Horvath,LAC,10,10,1,1.0,1.0,1.0,5.32742572349755,0.811144948005676,18.5,0,0.0,0,0.0,5.34054187912261,35,197.0,2022,11
B.Bolden,LV,1,1,2,2.0,21.0,13.0,14.00087156887059,1.294538110494614,24.5,0,0.0,0,8.0,12.06737975831492,35,332.0,2022,2
D.Adams,LV,1,1,17,10.0,141.0,177.0,126.433753684312,10.653776854276659,24.5,3,2.0,1,62.0,34.26914400231907,35,332.0,2022,2
D.Waller,LV,1,1,6,4.0,79.0,83.0,57.31402459928926,3.512387454509736,24.5,1,1.0,3,27.0,17.79270720557541,35,332.0,2022,2
H.Renfrow,LV,1,1,6,3.0,21.0,31.0,40.81290131769717,4.473163902759553,24.5,0,0.0,2,7.0,13.11513316092896,35,332.0,2022,2
J.Jacobs,LV,1,1,1,1.0,16.0,-4.0,5.8576517368837795,0.895301997661591,24.5,0,0.0,0,20.0,10.4605662660979,35,332.0,2022,2
J.Johnson,LV,1,1,1,1.0,1.0,0.0,5.750529092493047,0.743201673030853,24.5,0,0.0,0,1.0,6.80274810317496,35,332.0,2022,2
M.Hollins,LV,1,1,1,1.0,16.0,15.0,12.78627579525957,0.656441569328308,24.5,0,0.0,1,1.0,4.46253267448628,35,332.0,2022,2
A.Abdullah,LV,2,2,1,1.0,23.0,-3.0,5.83087157019974,0.883477091789246,28.5,0,0.0,0,26.0,10.184595566272,39,233.0,2022,3
D.Adams,LV,2,2,7,2.0,12.0,81.0,50.85865756993691,4.103186398744583,28.5,1,2.0,2,8.0,5.277376216574335,39,233.0,2022,3
D.Waller,LV,2,2,8,6.0,50.0,66.0,59.74940866603445,5.290570586919785,28.5,2,1.0,3,12.0,25.62094273258844,39,233.0,2022,3
F.Moreau,LV,2,2,4,3.0,30.0,13.0,31.003001879043964,3.110404908657074,28.5,0,0.0,1,17.0,19.49710622026758,39,233.0,2022,3
H.Renfrow,LV,2,2,10,7.0,59.0,19.0,59.11035757900493,7.838735222816468,28.5,1,1.0,3,49.0,43.786549271440876,39,233.0,2022,3
J.Jacobs,LV,2,2,1,1.0,12.0,-4.0,6.148113795306823,0.887756586074829,28.5,0,0.0,0,16.0,11.1497496589436,39,233.0,2022,3
M.Hollins,LV,2,2,8,5.0,66.0,61.0,62.61579794666391,5.817231714725495,28.5,1,0.0,2,18.0,19.88066702606738,39,233.0,2022,3
B.Bolden,LV,3,3,2,2.0,4.0,1.0,12.666297509067617,1.678652465343476,23.5,0,0.0,0,3.0,15.15242644437968,41,373.0,2022,4
D.Adams,LV,3,3,10,5.0,36.0,76.0,65.54269948747833,6.204193592071535,23.5,2,0.0,5,10.0,16.33264233999943,41,373.0,2022,4
D.Waller,LV,3,3,5,3.0,22.0,49.0,38.836358115572054,3.096833974123,23.5,2,0.0,2,5.0,16.26087561307936,41,373.0,2022,4
F.Moreau,LV,3,3,4,3.0,44.0,37.0,34.43257323291165,2.508975744247437,23.5,0,1.0,0,9.0,13.45448107008997,41,373.0,2022,4
J.Jacobs,LV,3,3,5,5.0,31.0,6.0,31.11420304064173,3.914753973484039,23.5,0,1.0,3,25.0,34.25155013092445,41,373.0,2022,4
K.Cole,LV,3,3,4,1.0,12.0,67.0,33.75128316884852,1.610648065805436,23.5,1,0.0,1,0.0,2.59609737037681,41,373.0,2022,4
M.Hollins,LV,3,3,11,8.0,158.0,137.0,74.31388141442466,5.356064900755883,23.5,2,2.0,1,47.0,53.47541769559036,41,373.0,2022,4
B.Bolden,LV,4,4,1,1.0,-1.0,-3.0,5.703679255092929,0.883163571357727,24.0,0,0.0,0,2.0,9.97213300017756,30,256.0,2022,5
D.Adams,LV,4,4,13,9.0,101.0,104.0,94.18710891605892,8.87566736340523,24.0,1,3.0,1,34.0,36.46899368603043,30,256.0,2022,5
D.Waller,LV,4,4,5,3.0,24.0,75.0,43.62279711576476,3.127928406000139,24.0,0,0.0,2,3.0,8.51084729577996,30,256.0,2022,5
J.Jacobs,LV,4,4,6,5.0,31.0,0.0,34.005252436765275,4.883598208427427,24.0,0,0.0,1,32.0,35.31805072196585,30,256.0,2022,5
M.Hollins,LV,4,4,5,3.0,33.0,80.0,46.10060987716899,3.3095935881137857,24.0,0,0.0,2,10.0,11.44057863111812,30,256.0,2022,5
B.Bolden,LV,5,5,3,3.0,29.0,15.0,17.77795682389867,1.991960167884827,22.0,0,1.0,0,14.0,13.17261259844963,27,297.0,2022,6
D.Adams,LV,5,5,7,3.0,124.0,154.0,71.9413842073888,3.176952064037323,22.0,0,2.0,2,24.0,12.72350922408805,27,297.0,2022,6
H.Renfrow,LV,5,5,4,4.0,25.0,22.0,27.151540404411513,2.8292647004127502,22.0,0,0.0,1,3.0,17.3653606954249,27,297.0,2022,6
J.Horsted,LV,5,5,3,3.0,19.0,13.0,18.77983959084849,2.390029609203339,22.0,0,0.0,0,6.0,12.926023723208349,27,297.0,2022,6
J.Jacobs,LV,5,5,5,5.0,39.0,-12.0,27.82007554025991,4.27144056558609,22.0,0,0.0,0,51.0,43.87026666485322,27,297.0,2022,6
J.Johnson,LV,5,5,1,1.0,5.0,1.0,5.792316760887162,0.808689415454865,22.0,0,0.0,0,4.0,5.92096265451983,27,297.0,2022,6
A.Abdullah,LV,7,7,2,2.0,7.0,-7.0,12.950042002922832,1.800321936607361,26.5,0,0.0,0,14.0,22.671745382795102,26,184.0,2022,8
D.Adams,LV,7,7,9,8.0,95.0,92.0,76.93893584956415,6.210681676864624,26.5,0,2.0,3,32.0,33.5600294266551,26,184.0,2022,8
F.Moreau,LV,7,7,5,3.0,28.0,29.0,36.21493585754149,3.696234047412873,26.5,0,0.0,1,16.0,17.6755172883277,26,184.0,2022,8
H.Renfrow,LV,7,7,3,3.0,55.0,42.0,36.342842317037736,1.981172978878021,26.5,0,0.0,1,13.0,14.05220827600715,26,184.0,2022,8
J.Jacobs,LV,7,7,4,3.0,12.0,-12.0,23.049288607446666,3.406666457653046,26.5,0,0.0,0,20.0,27.64258070672809,26,184.0,2022,8
M.Hollins,LV,7,7,3,2.0,44.0,40.0,24.957676603082476,1.9010950326919551,26.5,0,0.0,1,10.0,2.98776225958136,26,184.0,2022,8
A.Abdullah,LV,8,8,5,4.0,28.0,12.0,27.169394722690605,3.944532334804535,24.75,1,1.0,1,21.0,22.77864182138001,39,326.0,2022,9
D.Adams,LV,8,8,5,1.0,3.0,85.0,57.42162162997862,2.799052506685257,24.75,0,0.0,0,5.0,9.26366130961833,39,326.0,2022,9
